Run	Year	A. Progress Ratio	A. Annual Production	A. Cumulative Subsidies	B. Progress Ratio	B. Annual Production	B. Cumulative Subsidies
576	2025	0.8975	2980158.96266	278111876.472	0.8975	15859178.3742	839710696.487
576	2030	0.8975	3879689.85786	280634397.931	0.8975	23190540.6991	854593629.11
577	2015	0.8975	0	0	0.8975	0	161278189.729
577	2020	0.8975	0	169105853.673	0.8975	12664485.4636	385732855.8459
577	2025	0.8975	2980158.96266	278111876.472	0.8975	9080198.578	658330132.665
577	2030	0.8975	3879689.85786	280634397.931	0.8975	13688128.596	667021576.364
578	2015	0.915	0	0	0.915	0	157617041.451
578	2020	0.915	0	172447967.333	0.915	13516541.5725	823848583.2131
578	2025	0.915	2577662.99681	237473791.1417	0.915	3373207418.85	2966483974.091
578	2030	0.915	3251256.74794	239681065.6802	0.915	12945734579.2	9067604957.611
579	2015	0.915	0	0	0.915	0	157726482.006
579	2020	0.915	0	172447967.333	0.915	13464347.1945	822762038.3659
579	2025	0.915	2585937.72779	240675048.7902	0.915	3141439664.48	2819565488.157
579	2030	0.915	3256233.5938	242887183.9904	0.915	12708027526.4	8749526807.567
580	2015	0.915	0	0	0.915	0	157888850.034
580	2020	0.915	0	172529485.039	0.915	13436485.3896	822785137.7589
580	2025	0.915	2593143.84685	244985309.3704	0.915	2970573436.83	2749054110.613
580	2030	0.915	3258951.91832	247201027.3997	0.915	12530276688.9	8528589075.763
581	2015	0.915	0	0	0.915	0	158054046.604
581	2020	0.915	0	172529485.039	0.915	13407806.9099	680910134.9751
581	2025	0.915	2602013.22984	248196880.6177	0.915	2769342392.74	2659828740.037
581	2030	0.915	3264971.2704	250418099.6989	0.915	12285904812.6	8273120006.147
582	2015	0.915	0	0	0.915	0	158178420.114
582	2020	0.915	0	172529485.039	0.915	13361505.2466	680638369.8585
582	2025	0.915	2610551.91661	251414788.0823	0.915	2478311801.3	2471587607.517
582	2030	0.915	3270822.44124	253641328.9796	0.915	11942073877.3	7837041722.117
583	2015	0.915	0	0	0.915	0	158351010.489
583	2020	0.915	0	172529485.039	0.915	13332066.791	681642839.3186
583	2025	0.915	2616072.03849	253563462.2546	0.915	2193244117.55	2263361735.27
583	2030	0.915	3274634.40968	255793457.015	0.915	11469602628.3	7338568953.71
584	2015	0.915	0	0	0.915	0	158526647.798
584	2020	0.915	0	172529485.039	0.915	13278063.3868	682650088.2764
584	2025	0.915	2624107.47861	256790838.763	0.915	1793712284.25	2032147063.076
584	2030	0.915	3280224.313	259025879.8294	0.915	10461130507.9	6525343536.816
585	2015	0.915	0	0	0.915	0	158667171.375
585	2020	0.915	0	172529485.039	0.915	13233712.5705	682625298.088
585	2025	0.915	2629307.87697	258944636.8015	0.915	1296295523.57	1745373493.458
585	2030	0.915	3283867.80127	261182955.4434	0.915	8707298679.27	5289520121.509
586	2015	0.915	0	0	0.915	0	158850834.966
586	2020	0.915	0	172529485.039	0.915	13203762.2091	682914194.9969
586	2025	0.915	2634389.37505	261100143.4334	0.915	791770841.905	1546296581.671
586	2030	0.915	3287447.5043	263341673.5233	0.915	6014066945.3	3833495747.442
587	2015	0.915	0	0	0.915	0	159003621.123
587	2020	0.915	0	172529485.039	0.915	13156396.1504	535528772.0437
587	2025	0.915	2636887.13417	262178523.7454	0.915	342612528.4	1234509078.436
587	2030	0.915	3289214.12591	264421635.5656	0.915	1422190470.6	1885503085.718
588	2015	0.915	0	0	0.915	0	159195805.535
588	2020	0.915	0	172529485.039	0.915	13128866.1134	536313860.6349
588	2025	0.915	2636887.13417	262178523.7454	0.915	157274978.739	1136494231.347
588	2030	0.915	3289214.12591	264421635.5656	0.915	246357206.068	1289032177.753
589	2015	0.915	0	0	0.915	0	159361536.367
589	2020	0.915	0	172529485.039	0.915	13085551.7499	536131102.0646
589	2025	0.915	2639357.04483	263257315.0055	0.915	35331010.2069	1116551393.639
589	2030	0.915	3290965.61377	265501992.97	0.915	101912256.012	1185705607.612
590	2015	0.915	0	0	0.915	0	159562770.162
590	2020	0.915	0	172529485.039	0.915	13053111.7901	537162749.1416
590	2025	0.915	2639357.04483	263257315.0055	0.915	34496892.8271	1091987600.615
590	2030	0.915	3290965.61377	265501992.97	0.915	46228109.491	1122671819.899
591	2015	0.915	0	0	0.915	0	159742184.441
591	2020	0.915	0	172529485.039	0.915	13010132.1366	537100562.5013
591	2025	0.915	2639357.04483	263257315.0055	0.915	22491726.1016	919676861.445
591	2030	0.915	3290965.61377	265501992.97	0.915	30757319.5029	939913699.73
592	2015	0.915	0	0	0.915	0	159953032.743
592	2020	0.915	0	172613579.183	0.915	12978652.2985	538273883.7639
592	2025	0.915	2636295.39103	264358435.7033	0.915	21455570.567	910425668.769
592	2030	0.915	3286877.95243	266600406.8072	0.915	29603418.1059	929835690.199
593	2015	0.915	0	0	0.915	0	160146929.84
593	2020	0.915	0	172613579.183	0.915	12924488.3876	538419767.7149
593	2025	0.915	2636295.39103	264358435.7033	0.915	20321306.6713	897532127.92
593	2030	0.915	3286877.95243	266600406.8072	0.915	28343966.372	916039185.252
594	2015	0.915	0	0	0.915	0	160367997.072
594	2020	0.915	0	172613579.183	0.915	12891766.2123	539780611.8385
594	2025	0.915	2636295.39103	264358435.7033	0.915	19188718.2189	886277979.842
594	2030	0.915	3286877.95243	266600406.8072	0.915	27058492.3139	903872864.158
595	2015	0.915	0	0	0.915	0	160577241.236
595	2020	0.915	0	172613579.183	0.915	12849506.933	385076818.515
595	2025	0.915	2636295.39103	264358435.7033	0.915	18066855.1709	872886645.041
595	2030	0.915	3286877.95243	266600406.8072	0.915	25771216.7769	889573225.494
596	2015	0.915	0	0	0.915	0	160809174.084
596	2020	0.915	0	172613579.183	0.915	12705852.6436	385134738.5659
596	2025	0.915	2636295.39103	264358435.7033	0.915	17011011.6033	854756069.801
596	2030	0.915	3286877.95243	266600406.8072	0.915	24544020.7802	870582510.836
597	2015	0.915	0	0	0.915	0	161034699.112
597	2020	0.915	0	172613579.183	0.915	12685961.3361	384886271.7506
597	2025	0.915	2636295.39103	264358435.7033	0.915	15871929.3799	834134784.614
597	2030	0.915	3286877.95243	266600406.8072	0.915	23211926.1766	849030834.901
598	2015	0.915	0	0	0.915	0	161278189.729
598	2020	0.915	0	172613579.183	0.915	12664485.4636	385732855.8459
598	2025	0.915	2636295.39103	264358435.7033	0.915	9076666.79628	656192667.349
598	2030	0.915	3286877.95243	266600406.8072	0.915	13685601.706	664881847.621
599	2015	0.9325	0	0	0.9325	0	157617041.451
599	2020	0.9325	0	177025338.601	0.9325	13516541.5725	823848583.2131
599	2025	0.9325	2207372.79219	221685219.3078	0.9325	3373379779.47	2967082607.391
599	2030	0.9325	2815829.54418	223579947.8596	0.9325	12945736336.8	9069378091.411
600	2015	0.9325	0	0	0.9325	0	157775267.188
600	2020	0.9325	0	177071741.048	0.9325	13488375.036	823697155.2614
600	2025	0.9325	2204031.0902	225800788.1304	0.9325	3202103007.64	2901988818.596
600	2030	0.9325	2821485.80244	227697302.3992	0.9325	12770958864.2	8863376970.026
601	2015	0.9325	0	0	0.9325	0	157888850.034
601	2020	0.9325	0	177071741.048	0.9325	13436485.3896	822877149.8359
601	2025	0.9325	2204031.0902	228862652.2003	0.9325	2970725228.66	2750638361.12
601	2030	0.9325	2827593.09775	230762646.5042	0.9325	12530302530.5	8530238384.73
602	2015	0.9325	0	0	0.9325	0	158054046.604
602	2020	0.9325	0	177071741.048	0.9325	13407806.9099	680910134.9751
602	2025	0.9325	2204031.0902	231924992.3584	0.9325	2769306553.67	2661361622.885
602	2030	0.9325	2833359.3892	233828746.8774	0.9325	12285865135.4	8274903532.905
603	2015	0.9325	0	0	0.9325	0	158178420.114
603	2020	0.9325	0	177119361.958	0.9325	13361505.2466	680638369.8585
603	2025	0.9325	2200601.63983	236036470.5587	0.9325	2478521058.27	2478412771.417
603	2030	0.9325	2837251.31238	237943218.6411	0.9325	11942127118.9	7845224635.957
604	2015	0.9325	0	0	0.9325	0	158351010.489
604	2020	0.9325	0	177119361.958	0.9325	13332066.791	681642839.3186
604	2025	0.9325	2200601.63983	238078290.342	0.9325	2193244117.55	2263361735.27
604	2030	0.9325	2841378.26359	239988426.825	0.9325	11469602628.3	7338568953.71
605	2015	0.9325	0	0	0.9325	0	158526647.798
605	2020	0.9325	0	177119361.958	0.9325	13278063.3868	682650088.2764
605	2025	0.9325	2204509.94287	241141866.2269	0.9325	1793705860.55	2032156220.846
605	2030	0.9325	2846693.2756	243056825.1738	0.9325	10461137129.5	6525625657.636
606	2015	0.9325	0	0	0.9325	0	158667171.375
606	2020	0.9325	0	177119361.958	0.9325	13229764.1577	682704199.3826
606	2025	0.9325	2209344.12379	243184993.2887	0.9325	1325446720.95	1766682648.005
606	2030	0.9325	2849863.71811	245102908.6068	0.9325	8801363395.08	5363975037.995
607	2015	0.9325	0	0	0.9325	0	158850834.966
607	2020	0.9325	0	177119361.958	0.9325	13203762.2091	682914194.9969
607	2025	0.9325	2212844.73784	245228574.3463	0.9325	791770841.905	1546296581.671
607	2030	0.9325	2851760.3587	247148469.3798	0.9325	6014066945.3	3833495747.442
608	2015	0.9325	0	0	0.9325	0	159003621.123
608	2020	0.9325	0	177119361.958	0.9325	13156396.1504	535528772.0437
608	2025	0.9325	2215333.34215	246251079.3663	0.9325	345082774.372	1237132289.244
608	2030	0.9325	2853478.44145	248172532.4573	0.9325	1478953979.21	1900377552.018
609	2015	0.9325	0	0	0.9325	0	159195805.535
609	2020	0.9325	0	177119361.958	0.9325	13128866.1134	536313860.6349
609	2025	0.9325	2217788.52288	247274175.7878	0.9325	157307516.952	1141357102.59
609	2030	0.9325	2855179.35732	249197168.7017	0.9325	246370011.32	1294038248.404
610	2015	0.9325	0	0	0.9325	0	159361536.367
610	2020	0.9325	0	177119361.958	0.9325	13085551.7499	536131102.0646
610	2025	0.9325	2217788.52288	247274175.7878	0.9325	35331010.2069	1116551393.639
610	2030	0.9325	2855179.35732	249197168.7017	0.9325	101912256.012	1185705607.612
611	2015	0.9325	0	0	0.9325	0	159562770.162
611	2020	0.9325	0	177168240.401	0.9325	13053111.7901	537162749.1416
611	2025	0.9325	2217171.06437	248318521.9403	0.9325	34496892.8271	1091987600.615
611	2030	0.9325	2853587.54495	250240661.2135	0.9325	46228109.491	1122671819.899
612	2015	0.9325	0	0	0.9325	0	159742184.441
612	2020	0.9325	0	177168240.401	0.9325	13010132.1366	537100562.5013
612	2025	0.9325	2217171.06437	248318521.9403	0.9325	22491726.1016	919676861.445
612	2030	0.9325	2853587.54495	250240661.2135	0.9325	30757319.5029	939913699.73
613	2015	0.9325	0	0	0.9325	0	159953032.743
613	2020	0.9325	0	177168240.401	0.9325	12978652.2985	538273883.7639
613	2025	0.9325	2217171.06437	248318521.9403	0.9325	21455570.567	910425668.769
613	2030	0.9325	2853587.54495	250240661.2135	0.9325	29603418.1059	929835690.199
614	2015	0.9325	0	0	0.9325	0	160167797.286
614	2020	0.9325	0	177168240.401	0.9325	12934255.9378	539503896.6942
614	2025	0.9325	2214753.89675	247295399.2619	0.9325	20311007.6989	895259778.343
614	2030	0.9325	2851905.51318	249216019.1498	0.9325	28335397.814	913759823.479
615	2015	0.9325	0	0	0.9325	0	160367997.072
615	2020	0.9325	0	177168240.401	0.9325	12891766.2123	539780611.8385
615	2025	0.9325	2214753.89675	247295399.2619	0.9325	19177350.0814	882890913.84
615	2030	0.9325	2851905.51318	249216019.1498	0.9325	27051886.2223	900479240.229
616	2015	0.9325	0	0	0.9325	0	160593220.089
616	2020	0.9325	0	177168240.401	0.9325	12856877.7292	386151104.738
616	2025	0.9325	2217171.06437	248318521.9403	0.9325	18098883.7138	873976227.476
616	2030	0.9325	2853587.54495	250240661.2135	0.9325	25801975.8042	890686339.783
617	2015	0.9325	0	0	0.9325	0	160809174.084
617	2020	0.9325	0	177168240.401	0.9325	12705852.6436	385174682.3129
617	2025	0.9325	2217171.06437	248318521.9403	0.9325	16989147.7421	857088834.597
617	2030	0.9325	2853587.54495	250240661.2135	0.9325	24516254.1069	872896423.941
618	2015	0.9325	0	0	0.9325	0	161034699.112
618	2020	0.9325	0	177168240.401	0.9325	12685961.3361	384886271.7506
618	2025	0.9325	2217171.06437	248318521.9403	0.9325	15871929.3799	834134784.614
618	2030	0.9325	2853587.54495	250240661.2135	0.9325	23211926.1766	849030834.901
619	2015	0.9325	0	0	0.9325	0	161278189.729
619	2020	0.9325	0	177168240.401	0.9325	12664485.4636	385732855.8459
619	2025	0.9325	2217171.06437	248318521.9403	0.9325	9076666.79628	656192667.349
619	2030	0.9325	2853587.54495	250240661.2135	0.9325	13685601.706	664881847.621
620	2015	0.95	0	0	0.95	0	157617041.451
620	2020	0.95	0	0	0.95	13516541.5725	823848583.2131
620	2025	0.95	1757508.55256	199742260.6806	0.95	3373379779.47	2967082607.391
620	2030	0.95	2315776.67902	201289959.8371	0.95	12945736336.8	9069378091.411
621	2015	0.95	0	0	0.95	0	157775267.188
621	2020	0.95	0	183031487.929	0.95	13488375.036	823697155.2614
621	2025	0.95	1752914.97997	205582164.7749	0.95	3202157045.72	2902376583.856
621	2030	0.95	2311183.10643	207126418.7519	0.95	12770965635.5	8865074107.736
622	2015	0.95	0	0	0.95	0	157888850.034
622	2020	0.95	0	183053757.509	0.95	13436485.3896	823180328.8789
622	2025	0.95	1751301.0582	209450107.9181	0.95	2970868583.13	2753523626.453
622	2030	0.95	2309569.18466	210993151.4538	0.95	12530320533.8	8534311378.523
623	2015	0.95	0	0	0.95	0	158054046.604
623	2020	0.95	0	183076615.826	0.95	13407806.9099	680910134.9751
623	2025	0.95	1749644.46956	213317184.3256	0.95	2769306553.67	2661361622.885
623	2030	0.95	2307912.59602	214858985.4198	0.95	12285865135.4	8274903532.905
624	2015	0.95	0	0	0.95	0	158178420.114
624	2020	0.95	0	183076615.826	0.95	13361505.2466	680638369.8585
624	2025	0.95	1749644.46956	216201086.4993	0.95	2478521058.27	2478412771.417
624	2030	0.95	2307912.59602	217742887.5935	0.95	11942127118.9	7845224635.957
625	2015	0.95	0	0	0.95	0	158351010.489
625	2020	0.95	0	183100074.333	0.95	13332066.791	681642839.3186
625	2025	0.95	1747944.3839	220067990.0353	0.95	2193664676.87	2343941607.18
625	2030	0.95	2308326.40448	221608535.9225	0.95	11501204094.4	7433856797.24
626	2015	0.95	0	0	0.95	0	158526647.798
626	2020	0.95	0	183100074.333	0.95	13278063.3868	682650088.2764
626	2025	0.95	1747944.3839	221991304.9678	0.95	1793705860.55	2032156220.846
626	2030	0.95	2311618.62014	223531983.7335	0.95	10461137129.5	6525625657.636
627	2015	0.95	0	0	0.95	0	158667171.375
627	2020	0.95	0	183100074.333	0.95	13229764.1577	682704199.3826
627	2025	0.95	1747944.3839	224877067.647	0.95	1325766386.21	1811978283.325
627	2030	0.95	2317191.38548	226418268.5588	0.95	8862704706.27	5430249511.745
628	2015	0.95	0	0	0.95	0	158850834.966
628	2020	0.95	0	183124144.968	0.95	13203762.2091	682914194.9969
628	2025	0.95	1746199.93604	226819749.6712	0.95	791770841.905	1546296581.671
628	2030	0.95	2318847.92649	228360159.9907	0.95	6014066945.3	3833495747.442
629	2015	0.95	0	0	0.95	0	159003621.123
629	2020	0.95	0	183124144.968	0.95	13156396.1504	535528772.0437
629	2025	0.95	1746199.93604	227781756.796	0.95	345082774.372	1237132289.244
629	2030	0.95	2320719.26195	229322516.1	0.95	1478948127.53	1900076417.268
630	2015	0.95	0	0	0.95	0	159195805.535
630	2020	0.95	0	183124144.968	0.95	13128866.1134	536313860.6349
630	2025	0.95	1746199.93604	228743869.1002	0.95	157307516.952	1141357102.59
630	2030	0.95	2322149.31895	230284932.5824	0.95	218538296.419	1293907846.037
631	2015	0.95	0	0	0.95	0	159361536.367
631	2020	0.95	0	183124144.968	0.95	13082356.0509	536195417.6307
631	2025	0.95	1746199.93604	228743869.1002	0.95	35321872.1609	1117784501.805
631	2030	0.95	2322149.31895	230284932.5824	0.95	101913767.599	1187179856.719
632	2015	0.95	0	0	0.95	0	159562770.162
632	2020	0.95	0	183124144.968	0.95	13053111.7901	537162749.1416
632	2025	0.95	1746199.93604	227781756.796	0.95	34576923.1387	1084410506.613
632	2030	0.95	2320719.26195	229322516.1	0.95	46337354.8929	1115167915.282
633	2015	0.95	0	0	0.95	0	159742184.441
633	2020	0.95	0	183124144.968	0.95	13010132.1366	537100562.5013
633	2025	0.95	1746199.93604	227781756.796	0.95	22479876.5206	916178508.109
633	2030	0.95	2320719.26195	229322516.1	0.95	30750848.2493	936408721.974
634	2015	0.95	0	0	0.95	0	159953032.743
634	2020	0.95	0	183124144.968	0.95	12978652.2985	538273883.7639
634	2025	0.95	1746199.93604	227781756.796	0.95	21443795.4972	906962151.01
634	2030	0.95	2320719.26195	229322516.1	0.95	29596845.9317	926365517.25
635	2015	0.95	0	0	0.95	0	160167797.286
635	2020	0.95	0	183124144.968	0.95	12934255.9378	539503896.6942
635	2025	0.95	1746199.93604	228743869.1002	0.95	20322688.8953	898684913.294
635	2030	0.95	2322149.31895	230284932.5824	0.95	28342055.0952	917191630.761
636	2015	0.95	0	0	0.95	0	160367997.072
636	2020	0.95	0	183148840.176	0.95	12891766.2123	539780611.8385
636	2025	0.95	1744410.22411	229723779.0546	0.95	19188718.2189	886277979.842
636	2030	0.95	2322116.24244	231263915.1347	0.95	27058492.3139	903872864.158
637	2015	0.95	0	0	0.95	0	160593220.089
637	2020	0.95	0	183148840.176	0.95	12856877.7292	386151104.738
637	2025	0.95	1744410.22411	229723779.0546	0.95	18098883.7138	873976227.476
637	2030	0.95	2322116.24244	231263915.1347	0.95	25801975.8042	890686339.783
638	2015	0.95	0	0	0.95	0	160809174.084
638	2020	0.95	0	183148840.176	0.95	12705852.6436	385174682.3129
638	2025	0.95	1744410.22411	229723779.0546	0.95	16989147.7421	857088834.597
638	2030	0.95	2322116.24244	231263915.1347	0.95	24516254.1069	872896423.941
639	2015	0.95	0	0	0.95	0	161045518.654
639	2020	0.95	0	183148840.176	0.95	12685007.0525	385940640.1665
639	2025	0.95	1744410.22411	229723779.0546	0.95	15888442.0228	835194333.436
639	2030	0.95	2322116.24244	231263915.1347	0.95	23227025.568	850102203.646
640	2015	0.95	0	0	0.95	0	161278189.729
640	2020	0.95	0	183148840.176	0.95	12664485.4636	385732855.8459
640	2025	0.95	1744410.22411	229723779.0546	0.95	9076666.79628	656192667.349
640	2030	0.95	2322116.24244	231263915.1347	0.95	13685601.706	664881847.621
